name_category;img_product;name_product;url_product
Чай;139ce695897c21f3b24e303e6046a375.JPG;Черный чай "Richard Royal Tea Royal Masala Chay" 50г;https://ru.sas.am/products/Черный_чай_Richard_Royal_Tea_Royal_Masala_Chay_г_698804/
Чай;a82ce55eb93c195c2c85f16b24f032ad.JPG;Чай "Анаит Восточный" 50г;https://ru.sas.am/products/Чай_Анаит_Восточный_г_584872/
Чай;c78c47111d65e5c1264576dc0ca9baa1.jpg;Чай "Curtis Bahama Nights" 20×1.7г;https://ru.sas.am/products/Чай_Curtis_Bahama_Nights_×_г_493014/
Чай;a0f824f6f7c78075a8f38cc2ca4eb0c0.jpg;Чай "Curtis" 20×1.7г;https://ru.sas.am/products/Чай_Curtis_×_г_419783/
Чай;2c85f5295ea3989ed14b926f9c131dc3.jpg;Чай "Richard Royal Ceylon" 25×2г;https://ru.sas.am/products/Чай_Richard_Royal_Ceylon_×_г_492999/
Чай;1dcf0638e42883db9c0b561ccf8de8b8.JPG;Чай "Richard Royal Classics Lord Grey" 25×2г;https://ru.sas.am/products/Чай_Richard_Royal_Classics_Lord_Grey_×_г_492998/
Чай;41e82892880c6373918f1761bda73d4a.JPG;Чай "Richard Royal Tea" ;https://ru.sas.am/products/Чай_Richard_Royal_Tea__772277/
Чай;361d3af89584f498de0e04958816634c.JPG;Чай "Richard Royal Tea" ;https://ru.sas.am/products/Чай_Richard_Royal_Tea__772279/
Чай;7092ead2731d544a70bab39a12235aa6.JPG;Черный чай "Curtis Blue Berries Blues" 36г;https://ru.sas.am/products/Черный_чай_Curtis_Blue_Berries_Blues_г_698816/
Чай;6358695a7bc82600a0b939bc1ac7e69e.JPG;Черный чай "Curtis Earl Grey Passion" 36г;https://ru.sas.am/products/Черный_чай_Curtis_Earl_Grey_Passion_г_698810/
Чай;713309b0bf3ed37ad184451f9e09629c.JPG;Чай "Սարի թեյ" 25*2г;https://ru.sas.am/products/Чай_Սարի_թեյ_*_г_33500/
